analysis_set,dataset,estimand,cliff_rmse,noncliff_rmse,rmse_ratio,log_rmse_ratio,component_bootstrap_ci_low,component_bootstrap_ci_high,bootstrap_replicates
archived_matches,CHEMBL214_Ki,endpoint_deduplicated,1.0749598884270082,0.9925009386553023,1.0830819866865073,0.0798106684651436,0.9337201910206067,1.6261060062069645,5000
archived_matches,CHEMBL214_Ki,pair_equal,1.2178394926557345,0.9712922758946205,1.2538342195031138,0.22620623211818103,0.9961540939205358,1.564565187786141,5000
archived_matches,CHEMBL214_Ki,inverse_multiplicity,1.0749598884270082,0.9925009386553023,1.0830819866865073,0.0798106684651436,0.9337201910206067,1.6261060062069645,5000
archived_matches,CHEMBL235_EC50,endpoint_deduplicated,1.062385352274335,0.9273238349197077,1.1456465500709594,0.1359691501897051,0.9098585150777412,1.4560452731159954,5000
archived_matches,CHEMBL235_EC50,pair_equal,1.2103458433663759,0.9372205288329667,1.2914205420505531,0.25574280789071246,0.9841897925701375,1.5705019981046207,5000
archived_matches,CHEMBL235_EC50,inverse_multiplicity,1.0623853522743347,0.9273238349197076,1.1456465500709592,0.1359691501897049,0.9098585150777412,1.4560452731159954,5000
archived_matches,CHEMBL236_Ki,endpoint_deduplicated,1.0552970498748935,0.9254402253185338,1.1403189757735712,0.1313080265789085,1.0674153986825359,1.6936060667802377,5000
archived_matches,CHEMBL236_Ki,pair_equal,1.1420290365798398,0.8844055628719864,1.2912956278466368,0.25564607701066483,1.076372855764175,1.7119391980090175,5000
archived_matches,CHEMBL236_Ki,inverse_multiplicity,1.0552970498748935,0.9254402253185338,1.1403189757735712,0.1313080265789085,1.0674153986825359,1.6936060667802377,5000
