analysis_set,dataset,estimand,cliff_rmse,noncliff_rmse,rmse_ratio,log_rmse_ratio,component_bootstrap_ci_low,component_bootstrap_ci_high,bootstrap_replicates
fixed_endpoint_disjoint,CHEMBL214_Ki,endpoint_deduplicated,1.16142463280257,0.958354856342949,1.2118941382887425,0.1921845391861049,0.9768174480090991,1.5112204262642872,5000
fixed_endpoint_disjoint,CHEMBL214_Ki,pair_equal,1.2499827963184635,0.9486962883605935,1.3175795158622492,0.27579635320781043,1.004723959067158,1.626068036434548,5000
fixed_endpoint_disjoint,CHEMBL214_Ki,inverse_multiplicity,1.16142463280257,0.9583548563429491,1.2118941382887425,0.1921845391861049,0.9768174480090991,1.5112204262642872,5000
fixed_endpoint_disjoint,CHEMBL235_EC50,endpoint_deduplicated,1.1934081531468015,0.8435004375693684,1.4148281375949578,0.3470080661885727,0.9551417681436751,2.5877117305401836,5000
fixed_endpoint_disjoint,CHEMBL235_EC50,pair_equal,1.183072019352974,0.8635729590288239,1.3699734422942786,0.31479135446548046,0.9106726439100223,2.636287790532303,5000
fixed_endpoint_disjoint,CHEMBL235_EC50,inverse_multiplicity,1.1934081531468015,0.8435004375693684,1.4148281375949578,0.3470080661885727,0.9551417681436751,2.5877117305401836,5000
fixed_endpoint_disjoint,CHEMBL236_Ki,endpoint_deduplicated,1.1587842621144777,0.7462693517339581,1.552769465102701,0.440040088268382,1.3195384991931705,2.177439751100696,5000
fixed_endpoint_disjoint,CHEMBL236_Ki,pair_equal,1.3617911399669962,0.7236426363689109,1.881855865762944,0.6322584525571058,1.3940527006572387,2.4351291660760026,5000
fixed_endpoint_disjoint,CHEMBL236_Ki,inverse_multiplicity,1.1587842621144777,0.746269351733958,1.5527694651027013,0.44004008826838215,1.3195384991931705,2.177439751100696,5000
