target,loss,explainer,n_pairs,n_flipped,flip_rate
2B53-D23,MSE+UCN,shap,24,7,0.2916666666666667
2B54-D05,MSE,cam,152,35,0.23026315789473684
2B54-D05,MSE+AC,cam,152,55,0.3618421052631579
2B54-D05,MSE+UCN,cam,152,66,0.4342105263157895
2B54-D05,MSE,diff,152,30,0.19736842105263158
2B54-D05,MSE+AC,diff,152,2,0.013157894736842105
2B54-D05,MSE+UCN,diff,152,2,0.013157894736842105
2B54-D05,MSE,gradcam,152,34,0.2236842105263158
2B54-D05,MSE+AC,gradcam,152,23,0.1513157894736842
2B54-D05,MSE+UCN,gradcam,152,88,0.5789473684210527
2B54-D05,MSE,gradinput,152,14,0.09210526315789473
2B54-D05,MSE+AC,gradinput,152,12,0.07894736842105263
2B54-D05,MSE+UCN,gradinput,152,14,0.09210526315789473
2B54-D05,MSE,ig,152,33,0.21710526315789475
2B54-D05,MSE+AC,ig,152,10,0.06578947368421052
2B54-D05,MSE+UCN,ig,152,4,0.02631578947368421
2B54-D05,MSE,shap,152,39,0.2565789473684211
2B54-D05,MSE+AC,shap,152,39,0.2565789473684211
2B54-D05,MSE+UCN,shap,152,38,0.25
2B55-D31,MSE,cam,29,1,0.034482758620689655
2B55-D31,MSE+AC,cam,29,1,0.034482758620689655
2B55-D31,MSE+UCN,cam,29,0,0.0
2B55-D31,MSE,diff,29,2,0.06896551724137931
2B55-D31,MSE+AC,diff,29,4,0.13793103448275862
2B55-D31,MSE+UCN,diff,29,1,0.034482758620689655
2B55-D31,MSE,gradcam,29,2,0.06896551724137931
2B55-D31,MSE+AC,gradcam,29,1,0.034482758620689655
2B55-D31,MSE+UCN,gradcam,29,0,0.0
2B55-D31,MSE,gradinput,29,1,0.034482758620689655
2B55-D31,MSE+AC,gradinput,29,3,0.10344827586206896
2B55-D31,MSE+UCN,gradinput,29,0,0.0
2B55-D31,MSE,ig,29,4,0.13793103448275862
2B55-D31,MSE+AC,ig,29,4,0.13793103448275862
2B55-D31,MSE+UCN,ig,29,1,0.034482758620689655
2B55-D31,MSE,shap,29,7,0.2413793103448276
2B55-D31,MSE+AC,shap,29,5,0.1724137931034483
2B55-D31,MSE+UCN,shap,29,8,0.27586206896551724
2BKT-RPF,MSE,cam,138,29,0.21014492753623187
2BKT-RPF,MSE+AC,cam,138,24,0.17391304347826086
2BKT-RPF,MSE+UCN,cam,138,22,0.15942028985507245
2BKT-RPF,MSE,diff,138,8,0.057971014492753624
2BKT-RPF,MSE+AC,diff,138,11,0.07971014492753623
2BKT-RPF,MSE+UCN,diff,138,9,0.06521739130434782
2BKT-RPF,MSE,gradcam,138,21,0.15217391304347827
2BKT-RPF,MSE+AC,gradcam,138,12,0.08695652173913043
2BKT-RPF,MSE+UCN,gradcam,138,13,0.09420289855072464
2BKT-RPF,MSE,gradinput,138,16,0.11594202898550725
2BKT-RPF,MSE+AC,gradinput,138,20,0.14492753623188406
2BKT-RPF,MSE+UCN,gradinput,138,11,0.07971014492753623
2BKT-RPF,MSE,ig,138,5,0.036231884057971016
2BKT-RPF,MSE+AC,ig,138,12,0.08695652173913043
2BKT-RPF,MSE+UCN,ig,138,8,0.057971014492753624
2BKT-RPF,MSE,shap,138,30,0.21739130434782608
2BKT-RPF,MSE+AC,shap,138,36,0.2608695652173913
2BKT-RPF,MSE+UCN,shap,138,32,0.2318840579710145
2BUB-FPB,MSE,cam,1826,374,0.20481927710843373
2BUB-FPB,MSE+AC,cam,1826,441,0.2415115005476451
2BUB-FPB,MSE+UCN,cam,1826,297,0.16265060240963855
2BUB-FPB,MSE,diff,1826,161,0.08817086527929902
2BUB-FPB,MSE+AC,diff,1826,181,0.0991237677984666
2BUB-FPB,MSE+UCN,diff,1826,239,0.13088718510405256
2BUB-FPB,MSE,gradcam,1826,247,0.13526834611171962
2BUB-FPB,MSE+AC,gradcam,1826,328,0.1796276013143483
2BUB-FPB,MSE+UCN,gradcam,1826,300,0.16429353778751368
2BUB-FPB,MSE,gradinput,1826,292,0.15991237677984665
2BUB-FPB,MSE+AC,gradinput,1826,186,0.10186199342825848
2BUB-FPB,MSE+UCN,gradinput,1826,268,0.14676889375684557
2BUB-FPB,MSE,ig,1826,296,0.16210295728368018
2BUB-FPB,MSE+AC,ig,1826,438,0.23986856516976998
2BUB-FPB,MSE+UCN,ig,1826,249,0.13636363636363635
2BUB-FPB,MSE,shap,1826,482,0.26396495071193865
2BUB-FPB,MSE+AC,shap,1826,510,0.2792990142387733
2BUB-FPB,MSE+UCN,shap,1826,479,0.2623220153340635
2CJI-GSK,MSE,cam,146,49,0.3356164383561644
2CJI-GSK,MSE+AC,cam,146,54,0.3698630136986301
2CJI-GSK,MSE+UCN,cam,146,45,0.3082191780821918
2CJI-GSK,MSE,diff,146,14,0.0958904109589041
2CJI-GSK,MSE+AC,diff,146,12,0.0821917808219178
2CJI-GSK,MSE+UCN,diff,146,11,0.07534246575342465
2CJI-GSK,MSE,gradcam,146,6,0.0410958904109589
2CJI-GSK,MSE+AC,gradcam,146,20,0.136986301369863
2CJI-GSK,MSE+UCN,gradcam,146,32,0.2191780821917808
2CJI-GSK,MSE,gradinput,146,24,0.1643835616438356
2CJI-GSK,MSE+AC,gradinput,146,24,0.1643835616438356
2CJI-GSK,MSE+UCN,gradinput,146,15,0.10273972602739725
2CJI-GSK,MSE,ig,146,5,0.03424657534246575
2CJI-GSK,MSE+AC,ig,146,17,0.11643835616438356
2CJI-GSK,MSE+UCN,ig,146,5,0.03424657534246575
2CJI-GSK,MSE,shap,146,50,0.3424657534246575
2CJI-GSK,MSE+AC,shap,146,49,0.3356164383561644
2CJI-GSK,MSE+UCN,shap,146,49,0.3356164383561644
2CNF-F32,MSE,cam,140,8,0.05714285714285714
2CNF-F32,MSE+AC,cam,140,14,0.1
2CNF-F32,MSE+UCN,cam,140,93,0.6642857142857143
2CNF-F32,MSE,diff,140,1,0.007142857142857143
2CNF-F32,MSE+AC,diff,140,2,0.014285714285714285
2CNF-F32,MSE+UCN,diff,140,106,0.7571428571428571
2CNF-F32,MSE,gradcam,140,4,0.02857142857142857
2CNF-F32,MSE+AC,gradcam,140,2,0.014285714285714285
2CNF-F32,MSE+UCN,gradcam,140,82,0.5857142857142857
2CNF-F32,MSE,gradinput,140,6,0.04285714285714286
2CNF-F32,MSE+AC,gradinput,140,0,0.0
2CNF-F32,MSE+UCN,gradinput,140,29,0.20714285714285716
2CNF-F32,MSE,ig,140,2,0.014285714285714285
2CNF-F32,MSE+AC,ig,140,1,0.007142857142857143
2CNF-F32,MSE+UCN,ig,140,20,0.14285714285714285
2CNF-F32,MSE,shap,140,41,0.29285714285714287
2CNF-F32,MSE+AC,shap,140,48,0.34285714285714286
2CNF-F32,MSE+UCN,shap,140,45,0.32142857142857145
2CNG-IZE,MSE,cam,202,13,0.06435643564356436
2CNG-IZE,MSE+AC,cam,202,7,0.034653465346534656
2CNG-IZE,MSE+UCN,cam,202,70,0.3465346534653465
2CNG-IZE,MSE,diff,202,19,0.09405940594059406
2CNG-IZE,MSE+AC,diff,202,10,0.04950495049504951
2CNG-IZE,MSE+UCN,diff,202,54,0.26732673267326734
2CNG-IZE,MSE,gradcam,202,13,0.06435643564356436
2CNG-IZE,MSE+AC,gradcam,202,24,0.1188118811881188
2CNG-IZE,MSE+UCN,gradcam,202,50,0.24752475247524752
2CNG-IZE,MSE,gradinput,202,27,0.13366336633663367
2CNG-IZE,MSE+AC,gradinput,202,13,0.06435643564356436
2CNG-IZE,MSE+UCN,gradinput,202,49,0.24257425742574257
2CNG-IZE,MSE,ig,202,12,0.0594059405940594
2CNG-IZE,MSE+AC,ig,202,6,0.0297029702970297
2CNG-IZE,MSE+UCN,ig,202,66,0.32673267326732675
2CNG-IZE,MSE,shap,202,46,0.22772277227722773
2CNG-IZE,MSE+AC,shap,202,51,0.2524752475247525
2CNG-IZE,MSE+UCN,shap,202,54,0.26732673267326734
2CNH-IZB,MSE,cam,43,11,0.2558139534883721
2CNH-IZB,MSE+AC,cam,43,11,0.2558139534883721
2CNH-IZB,MSE+UCN,cam,43,11,0.2558139534883721
2CNH-IZB,MSE,diff,43,4,0.09302325581395349
2CNH-IZB,MSE+AC,diff,43,2,0.046511627906976744
2CNH-IZB,MSE+UCN,diff,43,0,0.0
2CNH-IZB,MSE,gradcam,43,1,0.023255813953488372
2CNH-IZB,MSE+AC,gradcam,43,0,0.0
2CNH-IZB,MSE+UCN,gradcam,43,3,0.06976744186046512
2CNH-IZB,MSE,gradinput,43,0,0.0
2CNH-IZB,MSE+AC,gradinput,43,4,0.09302325581395349
2CNH-IZB,MSE+UCN,gradinput,43,2,0.046511627906976744
2CNH-IZB,MSE,ig,43,1,0.023255813953488372
2CNH-IZB,MSE+AC,ig,43,8,0.18604651162790697
2CNH-IZB,MSE+UCN,ig,43,5,0.11627906976744186
2CNH-IZB,MSE,shap,43,12,0.27906976744186046
2CNH-IZB,MSE+AC,shap,43,14,0.32558139534883723
2CNH-IZB,MSE+UCN,shap,43,14,0.32558139534883723
2E2B-406,MSE,cam,158,24,0.1518987341772152
2E2B-406,MSE+AC,cam,158,36,0.22784810126582278
2E2B-406,MSE+UCN,cam,158,60,0.379746835443038
2E2B-406,MSE,diff,158,12,0.0759493670886076
2E2B-406,MSE+AC,diff,158,6,0.0379746835443038
2E2B-406,MSE+UCN,diff,158,31,0.1962025316455696
2E2B-406,MSE,gradcam,158,23,0.14556962025316456
2E2B-406,MSE+AC,gradcam,158,20,0.12658227848101267
2E2B-406,MSE+UCN,gradcam,158,26,0.16455696202531644
2E2B-406,MSE,gradinput,158,23,0.14556962025316456
2E2B-406,MSE+AC,gradinput,158,7,0.04430379746835443
2E2B-406,MSE+UCN,gradinput,158,29,0.18354430379746836
2E2B-406,MSE,ig,158,19,0.12025316455696203
2E2B-406,MSE+AC,ig,158,6,0.0379746835443038
2E2B-406,MSE+UCN,ig,158,49,0.310126582278481
2E2B-406,MSE,shap,158,47,0.2974683544303797
2E2B-406,MSE+AC,shap,158,45,0.2848101265822785
2E2B-406,MSE+UCN,shap,158,46,0.2911392405063291
2E9N-76A,MSE,cam,402,111,0.27611940298507465
2E9N-76A,MSE+AC,cam,402,167,0.4154228855721393
2E9N-76A,MSE+UCN,cam,402,68,0.1691542288557214
2E9N-76A,MSE,diff,402,31,0.07711442786069651
2E9N-76A,MSE+AC,diff,402,17,0.04228855721393035
2E9N-76A,MSE+UCN,diff,402,26,0.06467661691542288
2E9N-76A,MSE,gradcam,402,39,0.09701492537313433
2E9N-76A,MSE+AC,gradcam,402,31,0.07711442786069651
2E9N-76A,MSE+UCN,gradcam,402,66,0.16417910447761194
2E9N-76A,MSE,gradinput,402,27,0.06716417910447761
2E9N-76A,MSE+AC,gradinput,402,36,0.08955223880597014
2E9N-76A,MSE+UCN,gradinput,402,66,0.16417910447761194
2E9N-76A,MSE,ig,402,41,0.10199004975124377
2E9N-76A,MSE+AC,ig,402,12,0.029850746268656716
2E9N-76A,MSE+UCN,ig,402,28,0.06965174129353234
2E9N-76A,MSE,shap,402,95,0.236318407960199
2E9N-76A,MSE+AC,shap,402,95,0.236318407960199
2E9N-76A,MSE+UCN,shap,402,115,0.2860696517412935
2E9P-77A,MSE,cam,2272,328,0.1443661971830986
2E9P-77A,MSE+AC,cam,2272,408,0.1795774647887324
2E9P-77A,MSE+UCN,cam,2272,375,0.16505281690140844
2E9P-77A,MSE,diff,2272,178,0.07834507042253522
2E9P-77A,MSE+AC,diff,2272,288,0.1267605633802817
2E9P-77A,MSE+UCN,diff,2272,267,0.11751760563380281
2E9P-77A,MSE,gradcam,2272,196,0.08626760563380281
2E9P-77A,MSE+AC,gradcam,2272,190,0.08362676056338028
2E9P-77A,MSE+UCN,gradcam,2272,398,0.17517605633802816
2E9P-77A,MSE,gradinput,2272,211,0.09286971830985916
2E9P-77A,MSE+AC,gradinput,2272,243,0.10695422535211267
2E9P-77A,MSE+UCN,gradinput,2272,362,0.15933098591549297
2E9P-77A,MSE,ig,2272,230,0.10123239436619719
2E9P-77A,MSE+AC,ig,2272,136,0.05985915492957746
2E9P-77A,MSE+UCN,ig,2272,315,0.1386443661971831
2E9P-77A,MSE,shap,2272,697,0.3067781690140845
2E9P-77A,MSE+AC,shap,2272,698,0.30721830985915494
2E9P-77A,MSE+UCN,shap,2272,697,0.3067781690140845
2EI6-D92,MSE,cam,300,85,0.2833333333333333
2EI6-D92,MSE+AC,cam,300,81,0.27
2EI6-D92,MSE+UCN,cam,300,42,0.14
2EI6-D92,MSE,diff,300,12,0.04
2EI6-D92,MSE+AC,diff,300,16,0.05333333333333334
2EI6-D92,MSE+UCN,diff,300,13,0.043333333333333335
2EI6-D92,MSE,gradcam,300,29,0.09666666666666666
2EI6-D92,MSE+AC,gradcam,300,38,0.12666666666666668
2EI6-D92,MSE+UCN,gradcam,300,29,0.09666666666666666
2EI6-D92,MSE,gradinput,300,24,0.08
2EI6-D92,MSE+AC,gradinput,300,17,0.056666666666666664
2EI6-D92,MSE+UCN,gradinput,300,21,0.07
2EI6-D92,MSE,ig,300,28,0.09333333333333334
2EI6-D92,MSE+AC,ig,300,12,0.04
2EI6-D92,MSE+UCN,ig,300,24,0.08
2EI6-D92,MSE,shap,300,98,0.32666666666666666
2EI6-D92,MSE+AC,shap,300,96,0.32
2EI6-D92,MSE+UCN,shap,300,92,0.30666666666666664
2ETM-7PY,MSE,cam,216,31,0.14351851851851852
2ETM-7PY,MSE+AC,cam,216,30,0.1388888888888889
2ETM-7PY,MSE+UCN,cam,216,30,0.1388888888888889
2ETM-7PY,MSE,diff,216,19,0.08796296296296297
2ETM-7PY,MSE+AC,diff,216,13,0.06018518518518518
2ETM-7PY,MSE+UCN,diff,216,19,0.08796296296296297
2ETM-7PY,MSE,gradcam,216,18,0.08333333333333333
2ETM-7PY,MSE+AC,gradcam,216,29,0.13425925925925927
2ETM-7PY,MSE+UCN,gradcam,216,15,0.06944444444444445
2ETM-7PY,MSE,gradinput,216,14,0.06481481481481481
2ETM-7PY,MSE+AC,gradinput,216,23,0.10648148148148148
2ETM-7PY,MSE+UCN,gradinput,216,14,0.06481481481481481
2ETM-7PY,MSE,ig,216,14,0.06481481481481481
2ETM-7PY,MSE+AC,ig,216,13,0.06018518518518518
2ETM-7PY,MSE+UCN,ig,216,19,0.08796296296296297
2ETM-7PY,MSE,shap,216,47,0.2175925925925926
2ETM-7PY,MSE+AC,shap,216,51,0.2361111111111111
2ETM-7PY,MSE+UCN,shap,216,43,0.19907407407407407
2EUF-LQQ,MSE,cam,1424,297,0.20856741573033707
2EUF-LQQ,MSE+AC,cam,1424,322,0.22612359550561797
2EUF-LQQ,MSE+UCN,cam,1424,235,0.16502808988764045
2EUF-LQQ,MSE,diff,1424,108,0.07584269662921349
2EUF-LQQ,MSE+AC,diff,1424,64,0.0449438202247191
2EUF-LQQ,MSE+UCN,diff,1424,131,0.09199438202247191
2EUF-LQQ,MSE,gradcam,1424,146,0.10252808988764045
2EUF-LQQ,MSE+AC,gradcam,1424,114,0.0800561797752809
2EUF-LQQ,MSE+UCN,gradcam,1424,234,0.16432584269662923
2EUF-LQQ,MSE,gradinput,1424,138,0.09691011235955056
2EUF-LQQ,MSE+AC,gradinput,1424,136,0.09550561797752809
2EUF-LQQ,MSE+UCN,gradinput,1424,188,0.13202247191011235
2EUF-LQQ,MSE,ig,1424,123,0.08637640449438203
2EUF-LQQ,MSE+AC,ig,1424,108,0.07584269662921349
2EUF-LQQ,MSE+UCN,ig,1424,268,0.18820224719101122
2EUF-LQQ,MSE,shap,1424,420,0.2949438202247191
2EUF-LQQ,MSE+AC,shap,1424,415,0.2914325842696629
2EUF-LQQ,MSE+UCN,shap,1424,395,0.2773876404494382
2F3E-AXQ,MSE,cam,21,0,0.0
2F3E-AXQ,MSE+AC,cam,21,5,0.23809523809523808
2F3E-AXQ,MSE+UCN,cam,21,11,0.5238095238095238
2F3E-AXQ,MSE,diff,21,0,0.0
2F3E-AXQ,MSE+AC,diff,21,2,0.09523809523809523
2F3E-AXQ,MSE+UCN,diff,21,7,0.3333333333333333
2F3E-AXQ,MSE,gradcam,21,3,0.14285714285714285
2F3E-AXQ,MSE+AC,gradcam,21,11,0.5238095238095238
2F3E-AXQ,MSE+UCN,gradcam,21,2,0.09523809523809523
2F3E-AXQ,MSE,gradinput,21,5,0.23809523809523808
2F3E-AXQ,MSE+AC,gradinput,21,10,0.47619047619047616
2F3E-AXQ,MSE+UCN,gradinput,21,2,0.09523809523809523
2F3E-AXQ,MSE,ig,21,3,0.14285714285714285
2F3E-AXQ,MSE+AC,ig,21,0,0.0
2F3E-AXQ,MSE+UCN,ig,21,6,0.2857142857142857
2F3E-AXQ,MSE,shap,21,5,0.23809523809523808
2F3E-AXQ,MSE+AC,shap,21,5,0.23809523809523808
2F3E-AXQ,MSE+UCN,shap,21,3,0.14285714285714285
2F89-210,MSE,cam,56,10,0.17857142857142858
2F89-210,MSE+AC,cam,56,17,0.30357142857142855
2F89-210,MSE+UCN,cam,56,1,0.017857142857142856
2F89-210,MSE,diff,56,1,0.017857142857142856
2F89-210,MSE+AC,diff,56,1,0.017857142857142856
2F89-210,MSE+UCN,diff,56,13,0.23214285714285715
2F89-210,MSE,gradcam,56,7,0.125
2F89-210,MSE+AC,gradcam,56,9,0.16071428571428573
2F89-210,MSE+UCN,gradcam,56,4,0.07142857142857142
2F89-210,MSE,gradinput,56,8,0.14285714285714285
2F89-210,MSE+AC,gradinput,56,3,0.05357142857142857
2F89-210,MSE+UCN,gradinput,56,3,0.05357142857142857
2F89-210,MSE,ig,56,8,0.14285714285714285
2F89-210,MSE+AC,ig,56,1,0.017857142857142856
2F89-210,MSE+UCN,ig,56,1,0.017857142857142856
2F89-210,MSE,shap,56,11,0.19642857142857142
2F89-210,MSE+AC,shap,56,13,0.23214285714285715
2F89-210,MSE+UCN,shap,56,12,0.21428571428571427
2F8C-ZOL,MSE,cam,53,13,0.24528301886792453
2F8C-ZOL,MSE+AC,cam,53,2,0.03773584905660377
2F8C-ZOL,MSE+UCN,cam,53,1,0.018867924528301886
2F8C-ZOL,MSE,diff,53,4,0.07547169811320754
2F8C-ZOL,MSE+AC,diff,53,2,0.03773584905660377
2F8C-ZOL,MSE+UCN,diff,53,6,0.11320754716981132
2F8C-ZOL,MSE,gradcam,53,2,0.03773584905660377
2F8C-ZOL,MSE+AC,gradcam,53,0,0.0
2F8C-ZOL,MSE+UCN,gradcam,53,1,0.018867924528301886
2F8C-ZOL,MSE,gradinput,53,8,0.1509433962264151
2F8C-ZOL,MSE+AC,gradinput,53,6,0.11320754716981132
2F8C-ZOL,MSE+UCN,gradinput,53,3,0.05660377358490566
2F8C-ZOL,MSE,ig,53,3,0.05660377358490566
2F8C-ZOL,MSE+AC,ig,53,2,0.03773584905660377
2F8C-ZOL,MSE+UCN,ig,53,2,0.03773584905660377
2F8C-ZOL,MSE,shap,53,7,0.1320754716981132
2F8C-ZOL,MSE+AC,shap,53,5,0.09433962264150944
2F8C-ZOL,MSE+UCN,shap,53,6,0.11320754716981132
2FME-3QC,MSE,cam,27,5,0.18518518518518517
2FME-3QC,MSE+AC,cam,27,5,0.18518518518518517
2FME-3QC,MSE+UCN,cam,27,1,0.037037037037037035
2FME-3QC,MSE,diff,27,2,0.07407407407407407
2FME-3QC,MSE+AC,diff,27,5,0.18518518518518517
2FME-3QC,MSE+UCN,diff,27,4,0.14814814814814814
2FME-3QC,MSE,gradcam,27,10,0.37037037037037035
2FME-3QC,MSE+AC,gradcam,27,4,0.14814814814814814
2FME-3QC,MSE+UCN,gradcam,27,4,0.14814814814814814
2FME-3QC,MSE,gradinput,27,4,0.14814814814814814
2FME-3QC,MSE+AC,gradinput,27,3,0.1111111111111111
2FME-3QC,MSE+UCN,gradinput,27,3,0.1111111111111111
2FME-3QC,MSE,ig,27,4,0.14814814814814814
2FME-3QC,MSE+AC,ig,27,5,0.18518518518518517
2FME-3QC,MSE+UCN,ig,27,1,0.037037037037037035
2FME-3QC,MSE,shap,27,5,0.18518518518518517
2FME-3QC,MSE+AC,shap,27,8,0.2962962962962963
2FME-3QC,MSE+UCN,shap,27,4,0.14814814814814814
2FPT-ILB,MSE,cam,49,7,0.14285714285714285
2FPT-ILB,MSE+AC,cam,49,7,0.14285714285714285
2FPT-ILB,MSE+UCN,cam,49,4,0.08163265306122448
2FPT-ILB,MSE,diff,49,6,0.12244897959183673
2FPT-ILB,MSE+AC,diff,49,6,0.12244897959183673
2FPT-ILB,MSE+UCN,diff,49,4,0.08163265306122448
2FPT-ILB,MSE,gradcam,49,2,0.04081632653061224
2FPT-ILB,MSE+AC,gradcam,49,10,0.20408163265306123
2FPT-ILB,MSE+UCN,gradcam,49,4,0.08163265306122448
2FPT-ILB,MSE,gradinput,49,4,0.08163265306122448
2FPT-ILB,MSE+AC,gradinput,49,7,0.14285714285714285
2FPT-ILB,MSE+UCN,gradinput,49,10,0.20408163265306123
2FPT-ILB,MSE,ig,49,10,0.20408163265306123
2FPT-ILB,MSE+AC,ig,49,8,0.16326530612244897
2FPT-ILB,MSE+UCN,ig,49,4,0.08163265306122448
2FPT-ILB,MSE,shap,49,10,0.20408163265306123
2FPT-ILB,MSE+AC,shap,49,5,0.10204081632653061
2FPT-ILB,MSE+UCN,shap,49,7,0.14285714285714285
2FWZ-H71,MSE,cam,326,147,0.450920245398773
2FWZ-H71,MSE+AC,cam,326,139,0.4263803680981595
2FWZ-H71,MSE+UCN,cam,326,118,0.3619631901840491
2FWZ-H71,MSE,diff,326,41,0.12576687116564417
2FWZ-H71,MSE+AC,diff,326,37,0.11349693251533742
2FWZ-H71,MSE+UCN,diff,326,62,0.1901840490797546
2FWZ-H71,MSE,gradcam,326,46,0.1411042944785276
2FWZ-H71,MSE+AC,gradcam,326,67,0.20552147239263804
2FWZ-H71,MSE+UCN,gradcam,326,121,0.37116564417177916
2FWZ-H71,MSE,gradinput,326,23,0.0705521472392638
2FWZ-H71,MSE+AC,gradinput,326,41,0.12576687116564417
2FWZ-H71,MSE+UCN,gradinput,326,71,0.21779141104294478
2FWZ-H71,MSE,ig,326,82,0.25153374233128833
2FWZ-H71,MSE+AC,ig,326,67,0.20552147239263804
2FWZ-H71,MSE+UCN,ig,326,68,0.2085889570552147
2FWZ-H71,MSE,shap,326,59,0.18098159509202455
2FWZ-H71,MSE+AC,shap,326,109,0.3343558282208589
2FWZ-H71,MSE+UCN,shap,326,102,0.3128834355828221
2G19-4HG,MSE,cam,47,10,0.2127659574468085
2G19-4HG,MSE+AC,cam,47,8,0.1702127659574468
2G19-4HG,MSE+UCN,cam,47,29,0.6170212765957447
2G19-4HG,MSE,diff,47,4,0.0851063829787234
2G19-4HG,MSE+AC,diff,47,0,0.0
2G19-4HG,MSE+UCN,diff,47,12,0.2553191489361702
2G19-4HG,MSE,gradcam,47,1,0.02127659574468085
2G19-4HG,MSE+AC,gradcam,47,11,0.23404255319148937
2G19-4HG,MSE+UCN,gradcam,47,4,0.0851063829787234
2G19-4HG,MSE,gradinput,47,11,0.23404255319148937
2G19-4HG,MSE+AC,gradinput,47,2,0.0425531914893617
2G19-4HG,MSE+UCN,gradinput,47,6,0.1276595744680851
2G19-4HG,MSE,ig,47,2,0.0425531914893617
2G19-4HG,MSE+AC,ig,47,0,0.0
2G19-4HG,MSE+UCN,ig,47,15,0.3191489361702128
2G19-4HG,MSE,shap,47,11,0.23404255319148937
2G19-4HG,MSE+AC,shap,47,13,0.2765957446808511
2G19-4HG,MSE+UCN,shap,47,8,0.1702127659574468
2G1R-3IG,MSE,cam,76,33,0.4342105263157895
2G1R-3IG,MSE+AC,cam,76,9,0.11842105263157894
2G1R-3IG,MSE+UCN,cam,76,7,0.09210526315789473
2G1R-3IG,MSE,diff,76,9,0.11842105263157894
2G1R-3IG,MSE+AC,diff,76,22,0.2894736842105263
2G1R-3IG,MSE+UCN,diff,76,14,0.18421052631578946
2G1R-3IG,MSE,gradcam,76,7,0.09210526315789473
2G1R-3IG,MSE+AC,gradcam,76,20,0.2631578947368421
2G1R-3IG,MSE+UCN,gradcam,76,4,0.05263157894736842
2G1R-3IG,MSE,gradinput,76,4,0.05263157894736842
2G1R-3IG,MSE+AC,gradinput,76,5,0.06578947368421052
2G1R-3IG,MSE+UCN,gradinput,76,8,0.10526315789473684
2G1R-3IG,MSE,ig,76,11,0.14473684210526316
2G1R-3IG,MSE+AC,ig,76,15,0.19736842105263158
2G1R-3IG,MSE+UCN,ig,76,14,0.18421052631578946
2G1R-3IG,MSE,shap,76,22,0.2894736842105263
2G1R-3IG,MSE+AC,shap,76,20,0.2631578947368421
2G1R-3IG,MSE+UCN,shap,76,18,0.23684210526315788
2GM1-2AZ,MSE,cam,281,20,0.0711743772241993
2GM1-2AZ,MSE+AC,cam,281,23,0.08185053380782918
2GM1-2AZ,MSE+UCN,cam,281,22,0.07829181494661921
2GM1-2AZ,MSE,diff,281,17,0.060498220640569395
2GM1-2AZ,MSE+AC,diff,281,11,0.03914590747330961
2GM1-2AZ,MSE+UCN,diff,281,10,0.03558718861209965
2GM1-2AZ,MSE,gradcam,281,10,0.03558718861209965
2GM1-2AZ,MSE+AC,gradcam,281,21,0.07473309608540925
2GM1-2AZ,MSE+UCN,gradcam,281,23,0.08185053380782918
2GM1-2AZ,MSE,gradinput,281,7,0.02491103202846975
2GM1-2AZ,MSE+AC,gradinput,281,28,0.099644128113879
2GM1-2AZ,MSE+UCN,gradinput,281,48,0.1708185053380783
2GM1-2AZ,MSE,ig,281,13,0.046263345195729534
2GM1-2AZ,MSE+AC,ig,281,21,0.07473309608540925
2GM1-2AZ,MSE+UCN,ig,281,12,0.042704626334519574
2GM1-2AZ,MSE,shap,281,65,0.2313167259786477
2GM1-2AZ,MSE+AC,shap,281,69,0.24555160142348753
2GM1-2AZ,MSE+UCN,shap,281,69,0.24555160142348753
2H8H-H8H,MSE,cam,96,28,0.2916666666666667
2H8H-H8H,MSE+AC,cam,96,33,0.34375
2H8H-H8H,MSE+UCN,cam,96,32,0.3333333333333333
2H8H-H8H,MSE,diff,96,4,0.041666666666666664
2H8H-H8H,MSE+AC,diff,96,21,0.21875
2H8H-H8H,MSE+UCN,diff,96,13,0.13541666666666666
2H8H-H8H,MSE,gradcam,96,24,0.25
2H8H-H8H,MSE+AC,gradcam,96,14,0.14583333333333334
2H8H-H8H,MSE+UCN,gradcam,96,10,0.10416666666666667
2H8H-H8H,MSE,gradinput,96,11,0.11458333333333333
2H8H-H8H,MSE+AC,gradinput,96,10,0.10416666666666667
2H8H-H8H,MSE+UCN,gradinput,96,12,0.125
2H8H-H8H,MSE,ig,96,17,0.17708333333333334
2H8H-H8H,MSE+AC,ig,96,23,0.23958333333333334
2H8H-H8H,MSE+UCN,ig,96,3,0.03125
2H8H-H8H,MSE,shap,96,29,0.3020833333333333
2H8H-H8H,MSE+AC,shap,96,31,0.3229166666666667
2H8H-H8H,MSE+UCN,shap,96,18,0.1875
2HXL-422,MSE,cam,32,4,0.125
2HXL-422,MSE+AC,cam,32,3,0.09375
2HXL-422,MSE+UCN,cam,32,4,0.125
2HXL-422,MSE,diff,32,2,0.0625
2HXL-422,MSE+AC,diff,32,4,0.125
2HXL-422,MSE+UCN,diff,32,2,0.0625
2HXL-422,MSE,gradcam,32,2,0.0625
2HXL-422,MSE+AC,gradcam,32,0,0.0
2HXL-422,MSE+UCN,gradcam,32,5,0.15625
2HXL-422,MSE,gradinput,32,5,0.15625
2HXL-422,MSE+AC,gradinput,32,1,0.03125
2HXL-422,MSE+UCN,gradinput,32,0,0.0
2HXL-422,MSE,ig,32,0,0.0
2HXL-422,MSE+AC,ig,32,2,0.0625
2HXL-422,MSE+UCN,ig,32,4,0.125
2HXL-422,MSE,shap,32,5,0.15625
